t_rel_s,mean,sd,ci95_lo,ci95_hi,n,scenario,method
451.0,0.9987220000000001,0.0015620485874241173,0.9979909387575577,0.9994530612424425,20,S2,framework
452.0,0.9985685000000002,0.0017784596380605582,0.9977361552681515,0.9994008447318489,20,S2,framework
453.0,0.9978834999999998,0.0017810117615380406,0.9970499608375967,0.998717039162403,20,S2,framework
454.0,0.9984544999999999,0.0014844934454128387,0.9977597356813107,0.9991492643186891,20,S2,framework
455.0,0.9986165,0.001690615817418383,0.9978252674417268,0.9994077325582732,20,S2,framework
456.0,0.997594,0.002890822865916421,0.996241053252343,0.9989469467476569,20,S2,framework
457.0,0.998024,0.001784504648944712,0.9971888261159706,0.9988591738840294,20,S2,framework
458.0,0.998479,0.0016911780384970528,0.9976875043141624,0.9992704956858376,20,S2,framework
459.0,0.9981500000000001,0.0019390203712184146,0.9972425105319281,0.999057489468072,20,S2,framework
460.0,0.9986515,0.0012065011396596378,0.9980868400852773,0.9992161599147228,20,S2,framework
461.0,0.9984895000000001,0.0018303910281110604,0.9976328506294624,0.9993461493705379,20,S2,framework
462.0,0.9983360000000001,0.0017265249552359868,0.9975279614479061,0.9991440385520941,20,S2,framework
463.0,0.9983475,0.0017945586614746527,0.9975076206932643,0.9991873793067358,20,S2,framework
464.0,0.9981455,0.0020222797843809275,0.997199043927098,0.999091956072902,20,S2,framework
465.0,0.9983639999999998,0.0023673289411886653,0.9972560559507887,0.9994719440492109,20,S2,framework
466.0,0.99864,0.0016129998205370755,0.9978850928464359,0.999394907153564,20,S2,framework
467.0,0.9985825,0.001519157921176618,0.9978715122072624,0.9992934877927376,20,S2,framework
468.0,0.9976665,0.002313985568348767,0.996583521417765,0.9987494785822351,20,S2,framework
469.0,0.9983184999999999,0.0018111388536963303,0.9974708609244431,0.9991661390755566,20,S2,framework
470.0,0.9980795000000002,0.002111421259919992,0.9970913244323364,0.9990676755676641,20,S2,framework
471.0,0.9984575000000001,0.0011636506755624229,0.9979128947197966,0.9990021052802036,20,S2,framework
472.0,0.9974014999999998,0.0025245828733100766,0.9962199588450897,0.9985830411549099,20,S2,framework
473.0,0.9987115,0.0020239832405172624,0.9977642466850855,0.9996587533149145,20,S2,framework
474.0,0.9985345000000001,0.0018994361351672095,0.9976455365246673,0.999423463475333,20,S2,framework
475.0,0.9977485000000001,0.002299137767443303,0.9966724704024925,0.9988245295975078,20,S2,framework
476.0,0.99838,0.0016231256396549358,0.997620353817212,0.999139646182788,20,S2,framework
477.0,0.9976875,0.0022281733727309862,0.9966446827615606,0.9987303172384393,20,S2,framework
478.0,0.999187,0.0012302207760783138,0.9986112389537183,0.9997627610462818,20,S2,framework
479.0,0.998884,0.0013797650448345827,0.9982382500815428,0.9995297499184572,20,S2,framework
480.0,0.9984734999999999,0.0014805378645684959,0.9977805869501316,0.9991664130498682,20,S2,framework
481.0,0.998651,0.0016400766991050775,0.9978834204771851,0.9994185795228148,20,S2,framework
482.0,0.9983724999999998,0.001941680972765594,0.997463765332074,0.9992812346679255,20,S2,framework
483.0,0.9986945,0.001821282009435864,0.9978421137814306,0.9995468862185695,20,S2,framework
484.0,0.9986774999999998,0.001705146621261647,0.9978794668161911,0.9994755331838084,20,S2,framework
485.0,0.998297,0.0016817694315965663,0.9975099076777362,0.9990840923222638,20,S2,framework
486.0,0.9989630000000002,0.0009356455694219606,0.9985251043942077,0.9994008956057926,20,S2,framework
487.0,0.9982325,0.0020928899058227377,0.9972529973730241,0.9992120026269758,20,S2,framework
488.0,0.9982685,0.0018366711163062604,0.9974089114577133,0.9991280885422867,20,S2,framework
489.0,0.9978064999999999,0.0018246449546490812,0.9969525398746227,0.9986604601253771,20,S2,framework
490.0,0.9975394999999999,0.0018168639117127593,0.9966891815148139,0.9983898184851859,20,S2,framework
491.0,0.9982564999999999,0.002193913290518967,0.9972297169736009,0.9992832830263989,20,S2,framework
492.0,0.9982015000000001,0.0015772436817368851,0.9974633272345124,0.9989396727654878,20,S2,framework
493.0,0.9988204999999999,0.0016791428734547094,0.9980346369447858,0.999606363055214,20,S2,framework
494.0,0.9984545,0.001533981661181805,0.9977365744833829,0.9991724255166171,20,S2,framework
495.0,0.9975879999999998,0.0022773220653815474,0.9965221804653432,0.9986538195346564,20,S2,framework
496.0,0.9983829999999999,0.0016105085826337118,0.9976292587816644,0.9991367412183354,20,S2,framework
497.0,0.9983510000000001,0.002372335957392388,0.9972407125950725,0.9994612874049277,20,S2,framework
498.0,0.99831,0.0017697695359922734,0.9974817223611125,0.9991382776388875,20,S2,framework
499.0,0.9982049999999999,0.002087028862685953,0.9972282404256487,0.9991817595743511,20,S2,framework
500.0,0.9982795,0.0022886573287456092,0.9972083753987885,0.9993506246012115,20,S2,framework
501.0,0.999024,0.0012068418986847674,0.9984591806051444,0.9995888193948557,20,S2,framework
502.0,0.9986195,0.001450979614641523,0.9979404206369261,0.9992985793630739,20,S2,framework
503.0,0.9981915000000001,0.002017150869810915,0.9972474443330062,0.9991355556669941,20,S2,framework
504.0,0.9983675,0.0018276095258417016,0.9975121524125957,0.9992228475874042,20,S2,framework
505.0,0.9986425000000002,0.0015775960226009388,0.9979041623339122,0.9993808376660882,20,S2,framework
506.0,0.9988074999999998,0.0015757700707239918,0.9980700169056956,0.9995449830943041,20,S2,framework
507.0,0.9989034999999999,0.001555026738643025,0.9981757250839468,0.9996312749160531,20,S2,framework
508.0,0.9983039999999999,0.0017823591698999245,0.997469830231072,0.9991381697689277,20,S2,framework
509.0,0.9988570000000001,0.0010628269156506976,0.9983595816919447,0.9993544183080555,20,S2,framework
510.0,0.998733,0.0013449637052430322,0.9981035376098343,0.9993624623901657,20,S2,framework
511.0,0.998718,0.0014949691072323008,0.9980183329206626,0.9994176670793374,20,S2,framework
512.0,0.998626,0.0020533884704376617,0.9976649846138587,0.9995870153861414,20,S2,framework
513.0,0.9989965,0.0015957254578536089,0.9982496774970334,0.9997433225029665,20,S2,framework
514.0,0.9987735000000001,0.001164335251955963,0.9982285743281821,0.9993184256718181,20,S2,framework
515.0,0.9985870000000002,0.0018038178808761182,0.9977427872451924,0.9994312127548081,20,S2,framework
516.0,0.9988895,0.0014864740159182136,0.9981938087457813,0.9995851912542186,20,S2,framework
517.0,0.9986520000000002,0.0010609013049984277,0.9981554829054713,0.9991485170945291,20,S2,framework
518.0,0.9986825000000001,0.00150882273731263,0.9979763492222039,0.9993886507777964,20,S2,framework
519.0,0.9981245,0.0017701010229868093,0.9972960672204235,0.9989529327795764,20,S2,framework
520.0,0.9989214999999998,0.0012927419858986748,0.9983164781268153,0.9995265218731842,20,S2,framework
521.0,0.9978125,0.002363879227033393,0.9967061704667116,0.9989188295332884,20,S2,framework
522.0,0.9985885000000001,0.001664051096761038,0.9978097001136971,0.9993672998863031,20,S2,framework
523.0,0.9988305000000001,0.0015179226628937008,0.9981200903259345,0.9995409096740656,20,S2,framework
524.0,0.9983235000000003,0.0018880406858907885,0.9974398697590964,0.9992071302409041,20,S2,framework
525.0,0.9981340000000001,0.0023281422456090375,0.9970443958888602,0.99922360411114,20,S2,framework
526.0,0.9979009999999999,0.0021927005699533485,0.9968747845442966,0.9989272154557033,20,S2,framework
527.0,0.9982090000000001,0.0017260447637056744,0.9974011861844602,0.9990168138155401,20,S2,framework
528.0,0.998261,0.0020670622428435527,0.9972935850913826,0.9992284149086174,20,S2,framework
529.0,0.9982050000000001,0.0019164097463197777,0.9973080926301189,0.9991019073698814,20,S2,framework
530.0,0.9981035,0.0017180597226308359,0.997299423298719,0.998907576701281,20,S2,framework
531.0,0.9972820000000002,0.0023966788424159354,0.9961603197741877,0.9984036802258127,20,S2,framework
532.0,0.9980815,0.002425262384068771,0.9969464422649075,0.9992165577350924,20,S2,framework
533.0,0.9980605,0.002285200613098393,0.9969909931915103,0.9991300068084897,20,S2,framework
534.0,0.9988064999999999,0.0012578146252842386,0.9982178246347613,0.9993951753652386,20,S2,framework
535.0,0.9976749999999999,0.002089702824503254,0.996696988972996,0.9986530110270038,20,S2,framework
536.0,0.9984795,0.001966563861422419,0.9975591197817095,0.9993998802182904,20,S2,framework
537.0,0.9980100000000001,0.0017008728409415599,0.9972139670069511,0.998806032993049,20,S2,framework
538.0,0.9982315000000002,0.001926500167333714,0.9973298701677176,0.9991331298322828,20,S2,framework
539.0,0.998681,0.002371679174185059,0.9975710199790754,0.9997909800209247,20,S2,framework
540.0,0.997644,0.0017502493055501956,0.9968248581101761,0.9984631418898239,20,S2,framework
541.0,0.9982730000000002,0.001996033171330724,0.9973388277201254,0.999207172279875,20,S2,framework
542.0,0.998761,0.0016349018963003105,0.9979958423594483,0.9995261576405517,20,S2,framework
543.0,0.9985490000000002,0.0015728315063503824,0.9978128921961571,0.9992851078038434,20,S2,framework
544.0,0.9986765,0.0014571611730383645,0.9979945275785422,0.9993584724214577,20,S2,framework
545.0,0.9980545000000001,0.002067921598330584,0.9970866829006344,0.9990223170993657,20,S2,framework
546.0,0.998373,0.001600727137403833,0.9976238366389476,0.9991221633610523,20,S2,framework
547.0,0.9988785,0.0010798307615937802,0.9983731236470788,0.9993838763529213,20,S2,framework
548.0,0.9984224999999999,0.0018230999481796413,0.9975692629599084,0.9992757370400913,20,S2,framework
549.0,0.9981399999999999,0.00222577721493557,0.9970983041979289,0.999181695802071,20,S2,framework
550.0,0.998058,0.0019820446646409257,0.9971303745427803,0.9989856254572197,20,S2,framework
551.0,0.9983835000000001,0.0016580276011923837,0.9976075191964002,0.9991594808036,20,S2,framework
552.0,0.9983470000000001,0.0015886839969311874,0.9976034730021875,0.9990905269978126,20,S2,framework
553.0,0.9985579999999998,0.001653664511256583,0.9977840611853463,0.9993319388146533,20,S2,framework
554.0,0.9982375000000001,0.0016838235780821179,0.9974494463075881,0.9990255536924121,20,S2,framework
555.0,0.9975750000000001,0.0021244578255713922,0.9965807231318011,0.9985692768681991,20,S2,framework
556.0,0.998964,0.0015336211019057221,0.9982462432303185,0.9996817567696814,20,S2,framework
557.0,0.9985929999999998,0.001677865498655641,0.9978077347745941,0.9993782652254056,20,S2,framework
558.0,0.998443,0.0020554269629446866,0.9974810305699979,0.999404969430002,20,S2,framework
559.0,0.9981834999999999,0.0018851672409406464,0.9973012145727288,0.999065785427271,20,S2,framework
560.0,0.9977569999999998,0.0026479626726578728,0.9965177153215337,0.9989962846784659,20,S2,framework
561.0,0.9986035,0.0020848457597878295,0.9976277621492557,0.9995792378507442,20,S2,framework
562.0,0.9977054999999998,0.0016898504293824932,0.996914625654354,0.9984963743456456,20,S2,framework
563.0,0.9983429999999999,0.0020556036378128633,0.9973809478836142,0.9993050521163855,20,S2,framework
564.0,0.9978009999999999,0.0019524961082244446,0.9968872036928721,0.9987147963071278,20,S2,framework
565.0,0.998208,0.0017295652024349021,0.9973985385684179,0.9990174614315821,20,S2,framework
566.0,0.9988915,0.0016565318082001675,0.9981162192490696,0.9996667807509305,20,S2,framework
567.0,0.9987255000000002,0.0015802613874393002,0.9979859149047694,0.9994650850952309,20,S2,framework
568.0,0.9984165,0.0014256827542582623,0.9977492599320228,0.9990837400679773,20,S2,framework
569.0,0.9984035000000002,0.001897375680692725,0.9975155008470452,0.9992914991529552,20,S2,framework
570.0,0.9989895000000001,0.0013269850076494073,0.9983684518993169,0.9996105481006833,20,S2,framework
571.0,0.9979589999999998,0.002386794591298677,0.9968419457461069,0.9990760542538928,20,S2,framework
572.0,0.998678,0.001984836198995292,0.9977490680644864,0.9996069319355135,20,S2,framework
573.0,0.9990155,0.0017238771326347658,0.998208700667029,0.9998222993329708,20,S2,framework
574.0,0.9980615000000002,0.0020091613201847,0.997121183557332,0.9990018164426683,20,S2,framework
575.0,0.9992835000000001,0.0011459001288346012,0.998747202231387,0.9998197977686132,20,S2,framework
576.0,0.9987479999999997,0.001093736232996064,0.9982361156861341,0.9992598843138654,20,S2,framework
577.0,0.998625,0.0012363549992662009,0.9980463680488941,0.9992036319511058,20,S2,framework
578.0,0.9987105,0.0014932989794764007,0.9980116145645128,0.9994093854354871,20,S2,framework
579.0,0.9984974999999998,0.001946545861127781,0.9975864884942349,0.9994085115057647,20,S2,framework
580.0,0.9977165000000001,0.0020949997487752685,0.9967360099361272,0.998696990063873,20,S2,framework
581.0,0.9981114999999999,0.0020764881157225223,0.997139673647082,0.9990833263529179,20,S2,framework
582.0,0.998071,0.0023305926510789467,0.9969802490637987,0.9991617509362014,20,S2,framework
583.0,0.9984244999999998,0.0018059593601535762,0.9975792850020391,0.9992697149979606,20,S2,framework
584.0,0.9978020000000001,0.0022014817976224858,0.9967716748032416,0.9988323251967586,20,S2,framework
585.0,0.997708,0.0020573043169719953,0.9967451519412672,0.9986708480587329,20,S2,framework
586.0,0.9987720000000001,0.0015683836802329466,0.9980379738428572,0.999506026157143,20,S2,framework
587.0,0.9987235,0.0014833080916440938,0.9980292904439513,0.9994177095560487,20,S2,framework
588.0,0.9979934999999998,0.0023954238719516405,0.9968724071184442,0.9991145928815554,20,S2,framework
589.0,0.9985180000000001,0.0015678936591222645,0.9977842031797964,0.9992517968202038,20,S2,framework
590.0,0.9984295000000001,0.0016387494429723187,0.9976625416521764,0.9991964583478238,20,S2,framework
591.0,0.9986815000000002,0.0019741254559397835,0.9977575808465401,0.9996054191534604,20,S2,framework
592.0,0.9990735000000001,0.0011939111974382417,0.9985147323596129,0.9996322676403873,20,S2,framework
593.0,0.997935,0.0018740401051710266,0.9970579222325713,0.9988120777674288,20,S2,framework
594.0,0.9979345000000002,0.0017551052600012986,0.9971130854535362,0.9987559145464642,20,S2,framework
595.0,0.9985655000000001,0.002247001452228224,0.9975138709491108,0.9996171290508894,20,S2,framework
596.0,0.9980745000000001,0.0013044396861245922,0.9974640034345879,0.9986849965654123,20,S2,framework
597.0,0.9985520000000001,0.0015048923724411566,0.9978476886895862,0.999256311310414,20,S2,framework
598.0,0.998007,0.002116670921393715,0.9970163675151376,0.9989976324848624,20,S2,framework
599.0,0.9987489999999998,0.001511029276249874,0.9980418165301925,0.999456183469807,20,S2,framework
